"MXIM-AV-1-13-46-5","","Elisa Dolores Espinosa Cruz","Adaptación de la norma ISAD (G)","2014-08-27"
"MXIM-AV-1-12-373","","Elisa Dolores Espinosa Cruz","Adaptación de la norma ISAD (G)","2014-08-28"
"MXIM-AV-1-13-46-7","","Elisa Dolores Espinosa Cruz","Adaptación de la norma ISAD (G)","2014-08-28"
"MXIM-AV-1-13-46-8","","Elisa Dolores Espinosa Cruz","Adaptación de la norma ISAD (G)","2014-08-29"
"MXIM-AV-1-13-46-9","","Elisa Dolores Espinosa Cruz","Adaptación de la norma ISAD (G)","2014-08-30"
"MXIM-AV-1-13-47","","Elisa Dolores Espinosa Cruz","Adaptación de la norma ISAD (G)","2014-09-09"
"MXIM-AV-1-13-48","","Penélope Ubaldo","Adaptación de la norma ISAD (G)","2015-05-13"
"MXIM-AV-1-13-49","Sinopsis de caja","Penélope Ubaldo","Adaptación de la norma ISAD (G)","2015-05-13"
"MXIM-AV-1-13-5","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-03-08"
"MXIM-AV-1-13-6","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-03-20"
"MXIM-AV-1-13-7","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-03-14"
"MXIM-AV-1-13-8","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-03-20"
"MXIM-AV-1-13-9","","Úrsula Mares","Adaptación de la norma ISAD (G)","2013-03-20"
"MXIM-AV-1-11-220","","","","2016-03-04"
"MXIM-AV-1-11-221","","Lilia García","Adaptación de la norma ISAD (G)","2016-03-07"
"MXIM-AV-1-12-188","","Lilia García Torres","Adaptación de la norma ISAD (G)","2016-03-07"
"MXIM-AV-1-11-222","https://translate.google.com.mx/translate?hl=es-419&sl=en&u=http://docuwiki.net/index.php%3Ftitle%3DThe_great_empire:_rome&prev=search","Lilia García Torres","Adaptación de la norma ISAD (G)","2016-03-10"
"MXIM-AV-1-11-223","http://palabra.ezln.org.mx/comunicados/1997/1997_08_08.htm","Lilia García Torres","Adaptación de la norma ISAD (G)","2016-05-09"
"MXIM-AV-1-11-224","","Lilia García Torres","Adaptación de la norma ISAD (G)","2016-05-09"
"MXIM-AV-1-11-225","","","","2015-06-01"
"MXIM-AV-1-13-52","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-226","","Lilia García Torres","Adaptación de la norma ISAD (G)","2016-05-09"
"MXIM-AV-1-12-338","","Lilia García Torres","Adaptación de la norma ISAD (G)","2016-05-09"
"MXIM-AV-1-12-365","","Lilia García Torres","Adaptación de la norma ISAD (G)","2016-05-12"
"MXIM-AV-1-12-366","","Lilia García Torres","Adaptación de la norma ISAD (G)","2016-05-12"
"MXIM-AV-1-12-367","","Lilia García Torres","Adaptación de la norma ISAD (G)","2016-05-13"
"MXIM-AV-1-12-368","","Lilia García Torres","Adaptación de la norma ISAD (G)","2016-05-13"
"MXIM-AV-1-11-227","http://cinechile.cl/persona-3463","Lilia García Torres","Adaptación de la norma ISAD (G)","2016-05-13"
"MXIM-AV-1-13-46","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-13-50","","Lilia García Torres","Adaptación de la norma ISAD (G)","2015-05-16"
"MXIM-AV-1-12-369","","Lilia García Torres","Adaptación de la norma ISAD (G)","2016-05-15"
"MXIM-AV-1-13-51","http://ambulante.com.mx/es/mas/documental/las-historias-que-contamos-1","Lilia García Torres","Adaptación de la norma ISAD (G)","2016-05-16"
"MXIM-AV-1-12-370","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-11-228","","","","2015-06-01"
"MXIM-AV-1-12-371","","","Adaptación de la norma ISAD (G)","2015-06-01"
"MXIM-AV-1-13-39","","","Adaptación de la norma ISAD (G)","2016-06-21"
"MXIM-AV-1-13-53","","","Adaptación de la norma ISAD (G)","2016-06-23"
"MXIM-AV-1-13-54","","","Adaptación de la norma ISAD (G)","2016-08-16"
"MXIM-AV-1-13-55","","","Adaptación de la norma ISAD (G)","2016-08-22"
"MXIM-AV-1-13-56","Úrsula Mares","","Adaptación de la norma ISAD (G)","2016-08-23"
"MXIM-AV-1-12-131","","","Adaptación de la norma ISAD (G)","2016-08-24"
"MXIM-AV-1-13-57","","","Adaptación de la norma ISAD (G)","2016-08-24"
"MXIM-AV-1-13-58","","","Adaptación de la norma ISAD (G)","2016-08-25"
"MXIM-AV-1-13-59","","","Adaptación de la norma ISAD (G)","2016-08-29"
"MXIM-AV-1-13-60","http://www.lemondediplomatique.cl/El-robo-del-cobre-chileno-SEREC-Un.html","Lilia García Torres","ISAD (G)","2016-08-30"
"MXIM-AV-1-13-61","","","Adaptación de la norma ISAD (G)","2016-09-02"
"MXIM-AV-1-13-62","","","Adaptación de la norma ISAD (G)","2016-09-06"
"MXIM-AV-1-13-63","","","Adaptación de la norma ISAD (G)","2016-09-21"
"MXIM-AV-1-10-85","","","","2016-09-22"
"MXIM-AV-1-12-181","","","Adaptación de la norma ISAD (G)","2016-10-03"
"MXIM-AV-1-12-232","","","Adaptación de la norma ISAD (G)","2016-10-03"
"MXIM-AV-1-13-64","Adaptación de la norma ISAD (G)","","Adaptación de la norma ISAD (G)","2016-10-05"
"MXIM-AV-1-12-233","","","","2016-10-05"
"MXIM-AV-1-12-234","","","","2016-10-05"
"MXIM-AV-1-13-65","","","Adaptación de la norma ISAD (G)","2016-10-07"
"MXIM-AV-1-12-235","","","Adaptación de la norma ISAD (G)","2016-10-17"
"MXIM-AV-1-12-236","","","","2016-10-17"
"MXIM-AV-1-13-66","","","Adaptación de la norma ISAD (G)","2016-10-18"
"MXIM-AV-1-12-237","","","Adaptación de la norma ISAD (G)","2016-10-20"
"MXIM-AV-1-12-259","","","Adaptación de la norma ISAD (G)","2016-10-20"
"MXIM-AV-1-12-287","","","Adaptación de la norma ISAD (G)","2016-10-20"
"MXIM-AV-1-12-288","","","","2016-10-20"
"MXIM-AV-1-12-289","","","Adaptación de la norma ISAD (G)","2016-10-20"
"MXIM-AV-1-12-290","","","Adaptación de la norma ISAD (G)","2016-10-20"
